"kurtas/anouk/anouk-women-grey--pink-printed-a-line-kurta/1771141/buy","Grey and pink printed A-line kurta, has a V-neck, sleeveless, straight hem, a slit on the front","100% polyester  Machine-wash"
"kurtas/anouk/anouk-women-red-solid-asymmetrical-hem-kurta/1542099/buy","Red solid a-line kurta, has a round neck, short sleeve with roll-up detail, asymmetric hem","100% rayon  Hand-wash"
"kurtas/anouk/anouk-women-brown-printed-a-line-kurta/2128222/buy","Brown printed A-line kurta, has a round neck, long sleeves, flared hem, no slits","100% cottonHand-wash"
"kurtas/anouk/anouk-women-maroon--beige-printed-straight-kurta/1707037/buy","Maroon and beige printed straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-black-solid-a-line-kurta/1997998/buy","Black solid A-line kurta, has a round neck with a button detailing, three-quarter sleeves, straight hem, side slits","Polyester Hand-wash"
"kurtas/anouk/anouk-women-turquoise-blue-printed-a-line-kurta/2037271/buy","Turquoise Blue printed A-line kurta, has a round neck, three-quarter sleeves, straight hem, side slits","15% polyester, 85% viscose Hand-wash"
"kurtas/anouk/anouk-women-pink-solid-straight-kurta/1705224/buy","Pink solid straight kurta, has a mandarin collar, short sleeves, side slits, high-low hem","100% cotton Machine-wash"
"kurtas/anouk/anouk-women-green--purple-printed-straight-kurta/1545761/buy","Green, purple and yellow printed straight kurta, has a notched round neck, three-quarter sleeves, slits on the front and sides","100% cotton Hand-wash"
"kurtas/anouk/anouk-women-magenta-printed-a-line-kurta/1497886/buy","Magenta printed A-line kurta, has a mandarin collar, three-quarter sleeves, straight hem","100% polyesterHand-wash"
"kurtas/anouk/anouk-women-mustard-yellow--beige-printed-a-line-kurta/1781318/buy","Mustard and beige printed A-Line kurta, has a mandarin collar, three-quarter sleeves, curved hem","100% cotton  Hand-wash"
"kurtas/anouk/anouk-women-off-white--black-checked-straight-kurta/1846902/buy","Off-White and black checked straight kurta, has a round neck, three-quarter sleeves, straight hem, multiple slits","Polyester Machine-wash"
"kurtas/anouk/anouk-women-white--orange-printed-a-line-kurta/1685286/buy","White and orange printed A-line kurta, has a round neck, three-quarter sleeves, straight hem, back slit","100% polyester  Hand-wash"
"kurtas/anouk/anouk-women-blue-solid-chambray-a-line-kurta/1680914/buy","Blue solid A-line kurta, has a round neck, three-quarter sleeves, two pockets, asymmetric hem","100% cotton  Machine-wash"
"kurtas/anouk/anouk-women-green-embroidered-straight-kurta/1435795/buy","Green embroidered straight kurta, has a mandarin collar, long sleeves, an asymmetric hem","Polyester blendHand-wash"
"kurtas/anouk/anouk-women-blue--black-ikkat-print-straight-kurta/1436533/buy","Blue and black&nbsp;yoke design straight kurta, has a round neck, three-quarter sleeves, straight hem","100% vscose  Hand-wash"
"kurtas/anouk/anouk-women-green-solid-straight-kurta/1427139/buy","Green solid straight kurta, has a mandarin collar, short sleeves, a short button placket, belt loops, high-low and curved hemComes with a fabric belt","RayonHand-wash"
"kurtas/anouk/anouk-women-off-white--green-printed-straight-kurta/1860320/buy","Off-white and green printed straight kurta, has a round neck, three-quarter sleeves, straight hem, multiple slits","100% polyester Hand-wash"
"kurtas/anouk/anouk-women-grey--pink-printed-straight-kurta/1771139/buy","Grey and pink printed straight kurta, has a round neck, sleeveless, straight hem","100% polyester Machine-wash"
"kurtas/anouk/anouk-women-beige-printed-straight-kurta/1556669/buy","Beige printed straight kurta, has a mandarin collar, a full zip closure,&nbsp;short sleeves, straight vented hem","100% rayon Hand-wash"
"kurtas/anouk/anouk-women-white--blue-printed-straight-kurta/1446666/buy","White and blue&nbsp;printed straight kurta, has a round neck, three-quarter sleeves, straight hem","Georgette Hand-wash"
"kurtas/anouk/anouk-women-magenta-yoke-design-a-line-kurta/1481133/buy","Magenta yoke design A-line kurta, has a mandarin collar, short sleeves, asymmetric hem, side slits","100% rayon  Hand-wash"
"kurtas/anouk/anouk-women-beige-solid-straight-kurta/1427162/buy","Beige solid straight kurta, has a mandarin collar, three quarter sleeve, straight hem","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-off-white--red-printed-a-line-kurta/1679911/buy","Off-white and red printed A-line kurta, has a round neck, short sleeves, high-low hem","100% polyester Machine-wash cold"
"kurtas/anouk/anouk-mustard-yellow-printed-back-a-line-kurta/1685284/buy","Mustard yellow printed A-line kurta, has a mandarin collar, sleeveless, high-low hem","100% polyester Machine-wash"
"kurtas/anouk/anouk-brown-a-line-kurta/1395997/buy","Brown woven kurta, has a mandarin collar, three-quarter sleeves, side slits, taping along the hemline","100% rayonHand-wash cold"
"kurtas/anouk/anouk-women-yellow-printed-straight-kurta/1561536/buy","Yellow printed straight kurta, has a round neck, three-quarter sleeves, straight hem","100% polyesterHand-wash"
"kurtas/anouk/anouk-women-beige--red-colourblock-straight-kurta/1545775/buy","Beige, red and blue printed&nbsp;straight kurta, has a round neck, sleeveless, side slits","100% cotton Hand-wash"
"kurtas/anouk/anouk-women-grey-printed-a-line-kurta/1536999/buy","Grey printed A-line kurta, has a mandarin collar, a short button placket,&nbsp;three-quarter sleeves, straight hem","100% rayon  Hand-wash"
"kurtas/anouk/anouk-women-navy-blue--off-white-printed-a-line-kurta/1750275/buy","Navy blue and off-white printed A-line kurta, has a round neck, three-quarter sleeves, high-low hem","Cotton  Machine-wash"
"kurtas/anouk/anouk-women-multicoloured-printed-straight-kurta/1770953/buy","Multicoloured printed kurta, has a mandarin collar, three-quarter sleeves, side slits","Polyester  Machine-wash"
"kurtas/anouk/anouk-women-pink-printed-a-line-kurta/1570800/buy","Pink printed A-line kurta, has a round neck, three-quarter sleeves, straight vented hem","100% rayon Hand-wash"
"kurtas/anouk/anouk-women-beige-printed-straight-kurta/1556668/buy","Beige printed straight kurta, has a mandarin collar, a full zip closure, short sleeves, straight hem","100% rayon Hand-wash"
"kurtas/anouk/anouk-women-black-printed-a-line-kurta/1497915/buy","Black printed A-line kurta, has a round neck, three-quarter sleeves, straight vented hem","100% polyesterHand-wash"
"kurtas/anouk/anouk-women-navy-blue-solid-straight-kurta/1495111/buy","Navy blue solid straight kurta, has a mandarin collar, a full button placket, three-quarter sleeves, side slits, high-low hem","100% viscoseHand-wash"
"kurtas/anouk/anouk-white--blue-printed-kurta/1229103/buy","White and blue printed kurta, has a notched mandarin collar, mock button detailing, long sleeves, two insert pockets, sides slit","100% cottonHand-wash cold"
"kurtas/anouk/anouk-women-teal-green-a-line-kurta/1427175/buy","Teal blue&nbsp;A-line kurta, has a round neck, three-quarter sleeves with roll-up tabs, printed panel,&nbsp;a mock button placket,&nbsp;front slit","Cotton Hand-wash"
"kurtas/anouk/anouk-women-yellow--green-printed-anarkali-kurta/1848964/buy","Yellow and green printed anarkali kurta, has a mandarin collar, three-quarter sleeves, flared hem","Cotton  Machine-wash"
"kurtas/anouk/anouk-women-grey-solid-chambray-kurta/1777920/buy","Grey A-line kurta, has a stylized shirt collar with mock button placket, long sleeves, straight hem, lace insert at the back","Chambray cotton Machine-wash"
"kurtas/anouk/anouk-women-blue-high-low-chambray-kurta/1680886/buy","Blue high-low kurta with printed detail, has a boat neck, a short button placket, three-quarter sleeves, side slits, high-low hem","100% cotton Machine-wash"
"kurtas/anouk/anouk-blue-printed-straight-kurta/1775968/buy","Blue printed straight kurta, has a boat neck, three-quarter sleeves, straight hem","100% polyester Machine-wash"
"kurtas/anouk/anouk-women-multicoloured-printed-straight-kurta/1446664/buy","Multicoloured printed straight kurta, has a shirt collar, a short button placket,&nbsp;three-quarter sleeves with roll-up tab features, a slit on the front, side slits, and a&nbsp;straight hem","Polyester  Hand-wash"
"kurtas/anouk/anouk-women-black-printed-straight-kurta/1681404/buy","Black printed straight kurta, has a mandarin collar, three quarter sleeve, straight hem","100% viscose Machine-wash cold"
"kurtas/anouk/anouk-women-orange-printed-a-line-kurta/1750290/buy","Orange printed A-Line kurta, has a round neck, short sleeves","100% cotton  Machine-wash"
"kurtas/anouk/anouk-women-beige--maroon-ajrakh-print-high-low-kurta/1548535/buy","Beige and maroon printed straight kurta, has a mandarin collar, short sleeves, high-low hem","CottonHand-wash"
"kurtas/anouk/anouk-blue-printed-straight-kurta/1683264/buy","Blue printed straight kurta, has a round neck, three-quarter sleeves, straight hem","100% polyester Machine-wash"
"kurtas/anouk/anouk-women-coffee-brown-printed-a-line-kurta/1570799/buy","Coffee brown printed A-line kurta, has a round neck, short sleeves, straight vented hem","100% rayon Hand-wash"
"kurtas/anouk/anouk-women-beige-solid-straight-kurta/1495121/buy","Beige solid straight kurta, has a mandarin collar, a full button placket,&nbsp;three-quarter sleeves, curved high-low hem","100% polyester  Hand-wash"
"kurtas/anouk/anouk-women-khaki-solid-a-line-kurta/1542119/buy","Khaki solid a-line kurta, has a round neck, three quarter sleeve, curved hem","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-green-printed-straight-kurta/1705234/buy","Green printed straight kurta, has a round neck, three-quarter sleeves, slit on the front, straight hem","100% cotton Machine-wash"
"kurtas/anouk/anouk-yellow--blue-digital-print-kurta/1167489/buy","Yellow and blue digital print kurta, has a round neck, three-quarter sleeves and side slitsComes with a digital print bag","100% polyesterHand-wash coldDisclaimer:&nbsp;Anouk products have handcrafted embroidery, prints and weaves"
"kurtas/anouk/anouk-women-green-solid-a-line-kurta/1427161/buy","Green solid A-line kurta, has a round neck with a crochet detail below, three-quarter sleeves, asymmetric hem","100% rayonHand-wash"
"kurtas/anouk/anouk-women-pink-solid-a-line-kurta/1542120/buy","Pink solid A-line kurta, has a keyhole neck, three-quarter sleeves, front slit, slightly flared hem","100% cotton Hand-wash"
"kurtas/anouk/anouk-women-yellow--orange-printed-a-line-kurta/1681360/buy","Yellow and orange printed A-line kurta, has a mandarin collar, three-quarter sleeves, curved hem","Cotton  Machine-wash"
"kurtas/anouk/anouk-women-charcoal-grey--off-white-striped-a-line-kurta/1681313/buy","Charcoal grey and off-white striped A-line kurta, has a boat neck, short sleeves, two pockets, straight hem","100% cotton  Machine-wash"
"kurtas/anouk/anouk-women-blue--white-striped-a-line-kurta/1681283/buy","Blue and white woven striped A-line kurta, has a round neck, short sleeves, side slits","100% cotton  Machine-wash"
"kurtas/anouk/anouk-women-blue-yoke-design-a-line-kurta/1685296/buy","Blue yoke design A-line kurta, has a round neck, short sleeves, side slits, straight hem","100% polyester Machine-wash"
"kurtas/anouk/anouk-women-orange--white-printed-a-line-kurta/1685273/buy","Orange and white A-line kurta, has a boat neck, three-quarter sleeves, straight hem","100% polyesterMachine-wash"
"kurtas/anouk/anouk-women-rust-printed-kurta/1497877/buy","Rust orange and peach-coloured printed kurta with tassels, has a round neck, three-quarter sleeves, slit on the front and along the sides","Polyester Hand-wash"
"kurtas/anouk/anouk-women-cream-coloured--maroon-yoke-design-embroidered-straight-kurta/1414161/buy","Cream-coloured and maroon yoke design straight kurta, has a round neck, three quarter sleeves, embroidered and sequinned detail, straight hem","Rayon
Hand-wash"
"kurtas/anouk/anouk-women-navy-printed-a-line-kurta/1556700/buy","Navy blue printed A-line kurta, has a round neck, three-quarter sleeves, straight hem","100% cotton  Hand-wash"
"kurtas/anouk/anouk-women-pink-printed-a-line-kurta/1770977/buy","Pink printed kurta, has a boat neck, three-quarter sleeves, flared hem","Polyester  Machine-wash"
"kurtas/anouk/anouk-women-blue-solid-chambray-a-line-kurta/1680917/buy","Blue solid A-line kurta, has a mandarin collar with a short button placket and ruffle detailing, three-quarter sleeves, curved hem","100% cotton  Machine-wash"
"kurtas/anouk/anouk-women-blue-embroidered-straight-kurta/1549184/buy","Blue embroidered straight kurta, has a round neck, short sleeve, straight hem","Cotton Machine-wash"
"kurtas/anouk/anouk-women-coffee-brown-floral-print-straight-kurta/1570807/buy","Coffee brown floral print straight kurta, has a round neck, three-quarter sleeves, straight vented hem","100% rayon Hand-wash"
"kurtas/anouk/anouk-orange-kurta/1385339/buy","Orange pattern woven kurta, has a round neck, three-quarter length sleeves, side slits","100% CottonHand-wash"
"kurtas/anouk/anouk-women-green--pink-checked-a-line-kurta/1495375/buy","Green and pink&nbsp;woven design A-line kurta, has a round neck, three-quarter sleeves, straight hem","100% cotton  Hand-wash"
"kurtas/anouk/anouk-blue-digital-print-kurta/1167505/buy","Blue digital print kurta, has a mandarin collar with a split V-neckline, sleeveless and side slitsComes with a digital print bag","100% polyesterHand-wash cold"
"kurtas/anouk/anouk-women-red-solid-straight-kurta/1436525/buy","Red solid straight kurta, has a mandarin collar, three quarter sleeve, straight hem","Viscose  Hand-wash"
"kurtas/anouk/anouk-women-navy--off-white-printed-a-line-kurta/1681470/buy","Navy blue, off-white and green printed A-line kurta, has a boat neck, three-quarter sleeves, side slits, straight hem","100% viscose Machine-wash"
"kurtas/anouk/anouk-white-kurta-with-embroidered-mock-jacket-/1126769/buy","White and yellow&nbsp;kurta, has a stylised round neck, three-quarter sleeves, a mock embroidered jacket-like detail with button-and-loop placket&nbsp;on the front,&nbsp;and side slits","100% cottonHand-wash cold"
"kurtas/anouk/anouk-women-multicoloured-printed-straight-kurta/1446654/buy","Multicoloured printed straight kurta, has a mandarin collar, a full button placket, three-quarter sleeves, two patch pockets, and a tie-up detail along the waist, a curved hem","100% rayon Hand-wash"
"kurtas/anouk/anouk-women-grey--black-printed-straight-kurta/1549176/buy","Grey and black&nbsp;printed straight kurta, has a mandarin collar with button-and-loop closure and keyhole detail, long sleeves, side slits","100% polyester Hand-wash"
"kurtas/anouk/anouk-green-kurta/1485602/buy","Green kurta, has a round neck with pintucks detailing, three quarter sleeves, side slits","88% cotton, 12% linen Hand-wash"
"kurtas/anouk/anouk-black-printed-kurta/1385330/buy","Black printed woven kurta, has a round&nbsp;neck, three-quarter length sleeves, slits at the hem","100% cottonHand-wash cold"
"kurtas/anouk/anouk-women-blue-yoke-design-a-line-kurta/1685274/buy","Blue yoke design A-line kurta, has a round neck, sleeveless, side slits, straight hem","100% polyester Machine-wash"
"kurtas/anouk/anouk-women-blue--green-printed-straight-kurta/1556706/buy","Blue and green printed straight kurta, has a round neck, three quarter sleeve, straight hem","100% cotton  Hand-wash"
"kurtas/anouk/anouk-women-black-printed-straight-kurta/1537001/buy","Black printed straight kurta, has a mandarin collar, three-quarter sleeves, high-low hem","100% rayon Machine-wash"
"kurtas/anouk/anouk-women-maroon-kalamkari-print-a-line-kurta/1436524/buy","Maroon kalamkari&nbsp;print a-line kurta, has a shirt collar, long sleeve, straight hem","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-black-solid-straight-kurta/1770982/buy","Black kurta, has a round neck, sleeveless, slits on the front and sides, straight hem","100% polyester Machine-wash"
"kurtas/anouk/anouk-women-blue-solid-chambray-straight-kurta/1680903/buy","Blue solid pathani kurta, has a shirt collar, three-quarter sleeves, straight hem","100% cotton  Machine-wash"
"kurtas/anouk/anouk-women-charcoal-grey-straight-kurta-with-woven-design/1382280/buy","Charcoal grey solid straight kurta with woven design, has a V-neck with a button closure, long sleeves, a slit on the front, straight hem","Acrylic  Hand-wash"
"kurtas/anouk/anouk-women-green-solid-a-line-kurta/1926712/buy","Green solid A-line kurta, has a mandarin collar, three-quarter sleeves, straight hem","Cotton  Machine-wash"
"kurtas/anouk/anouk-off-white-kurta-with-embroidered-detail/1126786/buy","Off-white kurta, has a round neck with embroidered detail, three-quarter sleeves, and side slits","88% cotton, 12% linenHand-wash cold"
"kurtas/anouk/anouk-women-blue-printed-straight-kurta/1846908/buy","Blue printed straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","100% cotton Machine-wash"
"kurtas/anouk/anouk-women-black--grey-patterned-embroidered-kurta/1708239/buy","Black and grey pattern woven kurta with embroidered details, has a round neck, three-quarter sleeves, side slits","100% viscose  Hand-wash"
"kurtas/anouk/anouk-women-magenta-solid-a-line-kurta/1542089/buy","Magenta and grey solid A-line kurta, has a round neck, three-quarter sleeves, tie-up detailing on both sides, flared hem","90% cotton, 10% flex Hand-wash"
"kurtas/anouk/anouk-women-red-printed-a-line-kurta/1495357/buy","Red printed a-line kurta, has a round neck, long sleeve, curved hem","Viscose  Hand-wash"
"kurtas/anouk/anouk-women-black-winter-a-line-kurta/1382042/buy","Black patterned winter&nbsp;A-line kurta, has a round neck, long&nbsp;sleeves, side slits","Acrylic  Hand-wash"
"kurtas/anouk/anouk-navy-printed-kurta/1361733/buy","Navy blue printed&nbsp;woven kurta, has a round&nbsp;neck, three-quarter sleeves, side slits, a dipped hem, an attached lining","100% &nbsp;polyesterHand-wash"
"kurtas/anouk/anouk-women-magenta-straight-kurta/1497898/buy","Magenta straight kurta, has a mandarin collar, three-quarter sleeves, straight vented hem","100% polyester Hand-wash"
"kurtas/anouk/anouk-women-pink--orange-colourblocked-a-line-kurta/1681334/buy","Pink and orange colourblocked A-line kurta, has a mandarin collar, three-quarter sleeves, straight hem, front slit","Cotton  Machine-wash"
"kurtas/anouk/anouk-teal-kurta/1415346/buy","Teal kurta, has a notched mandarin collar, three quarter sleeves with embroidered detail, side slits","100% cotton  Hand-wash"
"kurtas/anouk/anouk-women-blue-solid-chambray-a-line-kurta/1680912/buy","Blue solid A-line kurta, has a round neck, three-quarter sleeves, slits on the front and sides, an asymmetric hem","100% cotton Machine-wash"
"kurtas/anouk/anouk-women-beige--brown-printed-straight-kurta/1556677/buy","Beige and brown&nbsp;printed straight kurta, has a round neck, three-quarter sleeves, high-low hem","100% polyester Hand-wash"
"kurtas/anouk/anouk-green-kurta/1385331/buy","Green dobby weave kurta, has a notched round neck, three-quarter sleeves, side slits","CottonMachine-wash"
"kurtas/anouk/anouk-blue--green-paisley-print-a-line-kurta/1235809/buy","Blue and green paisley print panelled A-line&nbsp;kurta, has a round neck,&nbsp;three-quarter sleeves, a solid back and&nbsp;a dipped hem","100% rayonHand-wash cold"
"kurtas/anouk/anouk-women-grey-a-line-kurta/1382288/buy","Grey knitted solid A-line kurta, has a mandarin collar, short puff sleeves, a short button placket","100% acrylicHand-wash"
"kurtas/anouk/anouk-women-grey--black-printed-a-line-layered-kurta/1708202/buy","Grey and black printed A-line layered kurta, has a round neck, three-quarter sleeves, flared hem","60% cotton, 40% viscose Hand-wash"
"kurtas/anouk/anouk-women-white-printed-a-line-kurta/1704824/buy","White printed A-line kurta, has a round neck, three-quarter sleeves, curved hem, two pockets","100% cottonHand-wash"
"kurtas/anouk/anouk-yellow-printed-straight-kurta/1683265/buy","Yellow printed straight kurta, has a round neck, three-quarter sleeves, straight hem","100% polyester Hand-wash"
"kurtas/anouk/anouk-women-red-printed-straight-kurta/1556672/buy","Red printed straight kurta, has a mandarin collar, a full zip closure,&nbsp;short sleeve, straight vented hem","100% rayon Hand-wash"
"kurtas/anouk/anouk-women-blue-solid-a-line-kurta/1427133/buy","Blue solid A-line kurta, has a round neck, sleeveless, flared hem","100% rayon  Hand-wash"
"kurtas/anouk/anouk-women-black-patterned-winter-kurta-/1382281/buy","Black patterned winter kurta, has a V-neck with a button closure, long sleeves, a slit on the front,&nbsp;straight hem","Acrylic  Hand-wash"
"kurtas/anouk/anouk-women-red-printed-a-line-kurta/1548309/buy","Red printed A-line kurta, has a V-neck, long sleeves, high-low hem","100% cotton Hand-wash"
"kurtas/anouk/anouk-women-grey-solid-straight-kurta-with-inner/1485611/buy","Grey solid straight kurta, has a round neck, three-quarter sleeves, straight hemComes with an inner","88% cotton, 12% linen&nbsp; Hand-wash"
"kurtas/anouk/anouk-beige--pink-printed-kurta/1385341/buy","Beige and pink&nbsp;woven printed kurta, has a V-neck with sequinned detailing, three-quarter sleeves, side slits","Polyester and silk blendHand-wash cold"
"kurtas/anouk/anouk-black-polyester-printed-kurta/1361731/buy","Black and blue&nbsp;printed woven&nbsp;kurta, has a round neck, three-quarter sleeves with roll-up tab features, side slits, dipped hem, attached lining","100% polyesterHand-wash cold"
"kurtas/anouk/anouk-red-printed-kurta/1354826/buy","Red printed woven kurta, has a notched mandarin collar, three-quarter length&nbsp;sleeves, side slits","100% viscoseHand-wash cold"
"kurtas/anouk/anouk-black-polyester-kurta/1158209/buy","Black woven kurta, has a stylised mandarin collar&nbsp;with a split-V, a short mock button placket, three-quarter sleeves, zari detailing,&nbsp;side slits","100% polyesterHand-wash cold"
"kurtas/anouk/anouk-blue--black-digital-print-a-line-kurta/1167495/buy","Blue and black&nbsp;digital and floral print A-line kurta, has a notched round neck, three-quarter sleeves and&nbsp;pintucks on the frontComes with a digital print bag","100% polyesterHand-wash cold"
"kurtas/anouk/anouk-women-black-printed-straight-kurta/2021312/buy","Black printed straight kurta, has a boat neck, three-quarter sleeves, straight hem, multiple slits","100% polyesterMachine-wash"
"kurtas/anouk/anouk-women-beige--yellow-printed-a-line-kurta/2322894/buy","Beige and yellow printed A-line kurta, has a round neck, three-quarter sleeves, straight hem, no slits","100% polyesterHand-wash"
"kurtas/anouk/anouk-women-cream-coloured-printed-anarkali-kurta/1848956/buy","Cream-coloured printed Anarkali kurta, has a round neck, short sleeves, flared hem, no slits","100% cotton Machine-wash"
"kurtas/anouk/anouk-women-red--white-printed-a-line-kurta/2323227/buy","Red and white printed A-linre kurta, has a round neck, three-quarter sleeves, flared hem, no slits","Cotton Hand-wash"
"kurtas/anouk/anouk-women-beige--red-checked-a-line-kurta/2322759/buy","Beige and red checked A-line kurta, has a mandarin collar, three-quarter sleeves with roll-up tabs, flared hem, front slit","Cotton Machine-wash"
"kurtas/anouk/anouk-women-orange-printed-a-line-kurta/1707046/buy","Orange and black printed A-line kurta, has a round neck, three-quarter sleeves, straight hem, side slits","100% cotton Hand-wash"
"kurtas/anouk/anouk-women-mustard-yellow--off-white-printed-anarkali-kurta/2323228/buy","Mustard and off-white printed anarkali kurta, has a round neck, three-quarter sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/anouk/anouk-women-black--pink-printed-a-line-layered-kurta/2322743/buy","Pink and black printed A-line layered kurta, has a round neck, three-quarter sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/anouk/anouk-women-cream-coloured--grey-printed-anarkali-kurta/2323232/buy","Cream-Coloured and grey printed anarkali kurta, has a mandarin collar, three-quarter sleeves, flared hem, no slits","Cotton Machine-wash"
"kurtas/anouk/anouk-women-black--pink-striped-straight-kurta/2322980/buy","Black and pink striped straight kurta, has a V-neck, three-quarter sleeves, straight hem, side slits with pom-pom detailing","Cotton Hand-wash"
"kurtas/anouk/anouk-women-off-white--navy-printed-a-line-kurta/2322790/buy","Off-white and navy blue printed A-line kurta, has a round neck, sleeveless, straight hem, side slits","100% cottonMachine-wash"
"kurtas/anouk/anouk-women-black-striped-straight-kurta/2038907/buy","Black striped straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-black-solid-a-line-kurta/2140524/buy","Black solid A-line kurta, has a round neck, three-quarter sleeves, flared hem","100% cottonMachine-wash"
"kurtas/anouk/anouk-women-peach-coloured-embroidered-a-line-kurta/1708197/buy","Peach-Coloured embroidered A-line kurta, has a round neck, three-quarter sleeves, straight hem, side slits","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-mustard-printed-a-line-kurta/2140459/buy","Mustard printed A-line kurta, has a shirt collar, three-quarter sleeves, straight hem, side slits","100% cottonHand-wash"
"kurtas/anouk/anouk-women-mustard-yellow--green-printed-anarkali-angrakha-kurta/2135513/buy","Mustard yellow and green printed Anarkali angrakha kurta, has a round neck, three-quarter sleeves, flared hem","100% cottonHand-wash"
"kurtas/anouk/anouk-women-maroon-woven-design-south-handloom-a-line-kurta/2140527/buy","Maroon woven design A-line kurta, has a round neck, three-quarter sleeves, flaed hem","100% cottonMachine-wash"
"kurtas/anouk/anouk-women-red-woven-design-straight-kurta/1707045/buy","Red woven design straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-orange-printed-kurta/1786239/buy","Orange printed kurta, has a round neck, three-quarter sleeves, side slits","Viscose Hand-wash"
"kurtas/anouk/anouk-women-red--green-printed-a-line-kurta/2323151/buy","Red and green printed A-line kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/anouk/anouk-women-navy-blue-embroidered-a-line-kurta/2012124/buy","Navy blue embroidered A-line kurta, has a V-neck, three-quarter sleeves, high-low hem","100% cottonMachine-wash"
"kurtas/anouk/anouk-women-yellow-printed-anarkali-kurta/1848957/buy","Yellow printed Anarkali kurta, has a round neck, short sleeves, flared hem, no slits","100% cotton Machine-wash"
"kurtas/anouk/anouk-women-blue-embellished-a-line-kurta/2135935/buy","Blue embellished A-line kurta, has a round neck, long sleeves, straight hem, side slits","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-magenta-striped-a-line-kurta/2135942/buy","Magenta striped A-line kurta, has a round neck, three-quarter sleeves, flared hem, no slits","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-pink-printed-straight-kurta/2135032/buy","Pink printed straight kurta, has a mandarin collar, three-quarter sleeves, high-low hem, side slits","100% polyesterMachine-wash"
"kurtas/anouk/anouk-women-navy-blue-printed-straight-kurta/2002191/buy","Navy blue printed straight kurta, has a shirt collar, long sleeves with roll-up tab features, high-low hem, side slits","Cotton Hand-wash"
"kurtas/anouk/anouk-women-off-white-self-striped-straight-kurta/2016820/buy","Off-white self-striped straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits","100% cotton  Hand-wash"
"kurtas/anouk/anouk-women-black-embroidered-a-line-kurta/2038912/buy","Black embroidered A-line kurta, has a round neck, long sleeves, slightly flared hem, no slits","100% cottonHand-wash"
"kurtas/anouk/anouk-women-mustard-yellow--white-checked-a-line-kurta/2128232/buy","Mustard yellow and white checked A-line kurta, has a round neck, three-quarter sleeves, asymmetric hem, no slits","100% cottonHand-wash"
"kurtas/anouk/anouk-women-olive-green--beige-printed-straight-kurta/2038953/buy","Olive Green and beige printed straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits","Cotton Hand-wash"
"kurtas/anouk/anouk-women-navy--maroon-printed-a-line-kurta/2135502/buy","Navy blue and maroon printed A-line kurta, has a mandarin collar, three-quarter sleeves, straight hem","100% cottonHand-wash"
"kurtas/anouk/anouk-women-yellow--green-printed-a-line-kurta/1926936/buy","Yellow printed A-line kurta, has a round neck, three-quarter sleeves, flared hem, no slits","100% cotton Hand-wash"
"kurtas/anouk/anouk-women-pink-embroidered-a-line-kurta/1781547/buy","Pink and golden embroidered A-line kurta, has a stylised mandarin collar, three-quarter sleeves, flared hem, no slits","85% viscose, 15% polyesterHand-wash"
"kurtas/anouk/anouk-women-beige-embroidered-a-line-kurta/2037259/buy","Beige embroidered A-line kurta, has a round neck, three-quarter sleeves, curved hem, no slits","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-off-white--green-printed-straight-kurta/1885395/buy","Off-White and green printed straight kurta, has a round neck, three-quarter sleeves, high-low hem, side slits","100% cotton Hand-wash"
"kurtas/anouk/anouk-women-navy-blue-solid-a-line-kurta/2017289/buy","Navy blue solid A-line kurta, has a mandarin collar, three-quarter sleeves, curved hem, no slits","Viscose Rayon  Hand-wash"
"kurtas/anouk/anouk-women-red-woven-design-a-line-kurta/2016817/buy","Red woven design A-line kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-red-solid-a-line-kurta/1781592/buy","Red solid A-line kurta, has a round neck, three-quarter sleeves, straight hem, multiple slits","100% cottonHand-wash"
"kurtas/anouk/anouk-women-mustard-yellow-printed-kurta/1786241/buy","Mustard  yellow printed kurta, has a round neck, three-quarter sleeves, side slits","Viscose Hand-wash"
"kurtas/anouk/anouk-women-rust-orange-printed-straight-kurta/1897419/buy","Rust orange printed straight kurta, has a shirt collar, three-quarter sleeves, straight hem, side slits","100% cotton  Machine-wash"
