"kurtas/aks/aks-women-beige--brown-printed-a-line-kurta/2111514/buy","Beige and brown printed A-line kurta with beaded tassels, has a round neck, short sleeves, asymmetric hem, no slits","Cotton Hand-wash"
"kurtas/aks/aks-women-beige-silk-embroidred-straight-kurta/2111522/buy","Beige solid straight kurta with embroidered detail, has a mandarin collar, three-quarter sleeves, straight hem, multiple slits, attached lining","Silk  Dry-clean"
"kurtas/aks/aks-women-navy--green-floral-print-a-line-kurta/2167383/buy","Navy and green printed A-line kurta, has a round neck, sleeveless, flared hem, no slits","Viscose rayonMachine-wash"
"kurtas/aks/aks-women-red--beige-printed-a-line-kurta/1951404/buy","Red and beige printed A-line kurta, has a round neck, three-quarter sleeves, flared hem","Viscose rayon  Machine-wash"
"kurtas/aks/aks-women-orange--yellow-printed-a-line-kurta/1945090/buy","Orange and mustard yellow printed A-line kurta, has a round neck, three-quarter sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-blue--white-printed-layered-anarkali-kurta/2095524/buy","Blue and white printed layered Anarkali kurta, has a round neck, three-quarter sleeves, flared hem","Cotton Machine-wash"
"kurtas/aks/aks-women-pink-printed-layered-a-line-kurta/2095086/buy","Pink and white printed layered A-line kurta, has a round neck, three-quarter sleeves, flared hem, side slits","Cotton blend Machine-wash"
"kurtas/aks/aks-women-multicoloured-printed-straight-kurta/2095046/buy","Multicoloured printed straight kurta with a solid back, has a shirt collar, full button placket, three-quarter sleeves, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-beige--blue-printed-a-line-kurta/2095014/buy","Beige and blue screen print A-line kurta, has a stand collar, three-quarter sleeves, slit on the front and sides, flared hem, button-and-loop closure on the back","Rayon Machine-wash"
"kurtas/aks/aks-women-green--pink-printed-angrakha-anarkali-kurta/2024454/buy","Green and pink printed angrakha Anarkali kurta, has a V-neck, three-quarter sleeves, flared hem","Cotton Machine-wash"
"kurtas/aks/aks-women-white--black-printed-straight-kurta/2024461/buy","White and black printed straight kurta, has a stylised V-neck, short sleeves, straight hem, side slits","Crepe Machine-wash"
"kurtas/aks/aks-women-blue-printed-straight-kurta/1945088/buy","Blue printed straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","Cotton Machine-wash cold"
"kurtas/aks/aks-women-navy--off-white-printed-straight-kurta/2463738/buy","Navy and off-white printed straight kurta, has a shirt collar, three-quarter sleeves, a full button placket, straight hem, multiple slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-beige-embroidered-detail-straight-kurta/2167395/buy","Beige embroidered detail straight kurta, has a round neck with a short hook-and-eye placket, three-quarter sleeves, straight hem, side slits","Cotton and silk blendDry-clean"
"kurtas/aks/aks-women-mustard-yellow-printed-straight-kurta/2448874/buy","Mustard yellow printed straight kurta, has a notched round neck with tassel detail on the front, three-quarter sleeves, a straight hem, and side slits","RayonMachine-wash cold"
"kurtas/aks/aks-women-grey-solid-straight-kurta/2111368/buy","Grey solid straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, multiple slits, button closure","Cotton  Machine-wash"
"kurtas/aks/aks-women-blue--white-printed-anarkali-kurta/2262291/buy","Blue and white printed Anarkali kurta, has a keyhole neck, short sleeves, flared hem, no slits","Cotton Machine-wash"
"kurtas/aks/aks-women-maroon-solid-anarkali-kurta/2262325/buy","Maroon solid Anarkali kurta, has a round neck, long sleeves, flared hem, no slits","Viscose Rayon  Machine-wash"
"kurtas/aks/aks-women-mustard-yellow--black-checked-straight-kurta/2024433/buy","Mustard yellow and black checked straight kurta, has a mandarin collar, three-quarter sleeves, curved hem, front slit","Polyester crepe Machine-wash"
"kurtas/aks/aks-women-peach-coloured-embroidered-straight-kurta/1945059/buy","Peach-coloured embroidered straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-blue--beige-printed-a-line-kurta/2250033/buy","Blue and off-white printed A-line kurta, has a round neck, short sleeves, curved hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-mustard-yellow-embroidered-straight-kurta/1945063/buy","Mustard yellow embroidered straight kurta, has a round neck, sleeveless, flared hem, high side slits","Viscose rayon  Machine-wash"
"kurtas/aks/aks-women-yellow-yoke-design-straight-kurta/2249979/buy","Yellow yoke design straight kurta with thread work and beads, has a round neck, short sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-green-solid-a-line-kurta/1951414/buy","Green solid A-line kurta, has a round neck, three-quarter sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-blue--white-printed-a-line-kurta/2463736/buy","Blue and white printed A-line kurta, has a round neck, short sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-maroon--beige-kalamkari-print-straight-kurta-with-ethnic-jacket/2024423/buy","Maroon solid straight kurta, has a round neck, sleeveless, straight hem, side slitsComes with a beige kalamkari print longline ethnic jacket, has a round neck with a tie-up detail, three-quarter sleeves","Cotton  Machine-wash"
"kurtas/aks/aks-women-magenta-yoke-design-silk-a-line-kurta/2167356/buy","Magenta yoke design silk A-line kurta, has a V-neck, three-quarter sleeves, curved hem, no slits","Silk  Dry-clean"
"kurtas/aks/aks-women-cream-coloured--red-printed-a-line-kurta/1945105/buy","Cream-coloured and red printed A-line kurta, has a mandarin collar, short button-and-loop placket, three-quarter sleeves, flared hem, front slit","Cotton  Machine-wash"
"kurtas/aks/aks-women-taupe-solid-straight-kurta/1945054/buy","Taupe solid straight kurta, has a stylised layered neck, three-quarter sleeves with button closures on one sleeve, straight hem, side slits","Polycrepe  Machine-wash"
"kurtas/aks/aks-women-beige--brown-printed-anarkali-kurta/2095520/buy","Beige and brown printed Anarkali kurta, has a round neck, short sleeves, flared hem","Cotton Hand-wash"
"kurtas/aks/aks-women-grey-solid-anarkali-kurta/1945112/buy","Grey solid Anarkali kurta, has a round neck, three-quarter sleeves, flared hem","Viscose  Machine-wash"
"kurtas/aks/aks-women-red-solid-straight-kurta/2448857/buy","Red solid straight kurta, has a mandarin collar, short sleeves, straight hem, side slits","ViscoseMachine-wash"
"kurtas/aks/aks-women-navy--green-printed-straight-kurta/2262280/buy","Navy and green printed straight kurta, has a round neck, three-quarter sleeves, an insert pocket on the right, a straight hem, and side slits","CottonMachine-wash warm"
"kurtas/aks/aks-women-black-kalamkari-print-detail-angrakha-style-straight-kurta/2448858/buy","Black and beige Kalamkari print detail angrakha style straight kurta, has a V-neck, a tie-up detail on the front, short sleeves, a straight hem, and side slits","CottonMachine-wash cold"
"kurtas/aks/aks-women-magenta-solid-straight-kurta/2262336/buy","Magenta solid straight kurta, has a keyhole neck, short sleeves, straight hem, side slits","Viscose rayonMachine-wash"
"kurtas/aks/aks-women-navy-blue-floral-print-straight-kurta/2024424/buy","Navy blue and red floral print straight kurta, has a round neck, three-quarter flared sleeves, straight hem, no slits","Viscose rayon  Machine-wash"
"kurtas/aks/aks-women-brown--beige-printed-straight-kurta/2448873/buy","Brown and beige printed straight kurta, has a mandarin collar, short sleeves, 1 pocket, straight hem, side slits","Cotton Machine-wash"
"kurtas/aks/aks-women-red--white-printed-straight-kurta/2448851/buy","Red and white printed straight kurta, has a round neck, three-quarter sleeves, straight hem, multiple slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-peach-coloured-solid-a-line-kurta/2448952/buy","Peach-coloured solid A-line kurta, has a round neck, three-quarter bell sleeves, an asymmetric button placket, slightly flared hem, front slit","Cotton  Machine-wash"
"kurtas/aks/aks-women-cream-coloured--black-printed-anarkali-kurta/2167390/buy","Cream-coloured and black printed Anarkali kurta, has a round neck, short sleeves with cold shoulder detail, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-black-printed-detail-a-line-kurta/2095431/buy","Black A-line kurta with printed detail, has a round neck, three-quarter sleeves, flared hem","Cotton Machine-wash"
"kurtas/aks/aks-women-peach-coloured--green-floral-print-off-shoulder-straight-kurta/2111409/buy","Peach-coloured and green printed layered off-shoulder straight kurta, has straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-grey--pink-printed-straight-kurta/1945056/buy","Grey and pink printed straight kurta with pleated detail, has a round neck, three-quarter sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-mustard-yellow--purple-printed-a-line-kurta/2024419/buy","Mustard yellow and purple printed A-line kurta, has a round neck, sleeveless, flared hem, no slits, and a pocket","Cotton  Machine-wash"
"kurtas/aks/aks-women-brown-printed-anarkali-kurta/2167384/buy","Brown printed Anarkali kurta, has a round neck, short sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-orange-floral-print-angrakha-anarkali-kurta/2111386/buy","Orange and green floral print Angrakha Anarkali kurta, has a V-neck, three-quarter sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-white--pink-printed-anarkali-kurta/2250059/buy","White and pink printed Angrakha Anarkali kurta, has a V-neck, short sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-navy--red-printed-layered-a-line-kurta/2250042/buy","Navy and red printed layered A-line kurta, has a mandarin collar with a split V-neckline, a short mock placket with bauble bead detail, sleeveless, a flared hem, and a front slit","CottonMachine-wash cold"
"kurtas/aks/aks-women-blue--rust-orange-printed-a-line-kurta/2024470/buy","Blue, rust orange and cream-coloured printed A-line kurta, has a mandarin collar, sleeveless, flared hem, front slit","Cotton Machine-wash"
"kurtas/aks/aks-women-black-woven-design-straight-kurta/2448881/buy","Black woven design straight kurta, has a keyhole neck, three-quarter sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-magenta--white-printed-anarkali-kurta/2095501/buy","Magenta and white printed Anarkali kurta, has a keyhole neck, three-quarter sleeves, flared hem","Cotton Hand-wash"
"kurtas/aks/aks-women-maroon-solid-straight-kurta/2448950/buy","Maroon solid straight kurta with schiffli embroidery detail, has a round neck, short sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-mustard-yellow-solid-fringed-straight-kurta/2111516/buy","Mustard yellow solid fringed straight kurta, has a round neck, short sleeves, straight hem, side slits, 1 pocket","Cotton  Machine-wash"
"kurtas/aks/aks-women-rust-red--black-printed-anarkali-kurta/2448908/buy","Rust red and black printed Anarkali kurta, has a V-neck, short sleeves, flared hem, no slits","Cotton Machine-wash"
"kurtas/aks/aks-women-blue-solid-cold-shoulder-kurta/2095538/buy","Blue solid straight kurta, has shoulder straps forming a sweetheart neck, short cold shoulder sleeves, side slits","Polyester crepeMachine-wash"
"kurtas/aks/aks-women-black--beige-printed-anarkali-kurta/2127700/buy","Black, beige and brown printed anarkali kurta, has a round neck, short sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-off-white-embroidered-detail-a-line-kurta/1945062/buy","Off-white embroidered detail A-line kurta, has a boat neck, sleeveless, flared hem, side slits","Viscose  Machine-wash"
"kurtas/aks/aks-women-white--blue-striped-straight-kurta/2382500/buy","White and blue striped straight kurta with floral print, has a round neck, long flared sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-beige--red-printed-straight-kurta/2127702/buy","Beige and red printed straight kurta, has a round neck, short sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-cream-coloured--pink-printed-straight-kurta/2250070/buy","Cream-coloured and pink printed straight kurta, has a round neck, short sleeves, straight hem, side slits","CottonDry-clean"
"kurtas/aks/aks-women-blue-ethnic-print-a-line-kurta/2382501/buy","Blue ethnic print A-line kurta, has a round neck, three-quarter sleeves, high-low flared hem, no slits","Cotton Machine-wash"
"kurtas/aks/aks-women-off-white-solid-anarkali-kurta/1945111/buy","Off-white solid Anarkali kurta, has a round neck, three-quarter sleeves, flared hem, 2 pockets","Viscose  Machine-wash"
"kurtas/aks/aks-women-mustard-yellow-solid-straight-kurta/2448879/buy","-","Viscose rayonMachine-wash"
"kurtas/aks/aks-women-maroon--grey-printed-layered-a-line-kurta/2095565/buy","Maroon and grey printed layered A-line kurta, has a keyhole neck, sleeveless, flared hem, front slit","Cotton  Machine-wash"
"kurtas/aks/aks-women-red--beige-printed-anarkali-kurta/2250041/buy","Red and beige printed Anarkali kurta, has a square neck, short sleeves, asymmetric hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-yellow-solid-crepe-straight-kurta/2095518/buy","Yellow solid straight kurta, has a shirt collar, full button placket, three-quarter sleeves, curved hem","CrepeMachine-wash"
"kurtas/aks/aks-women-navy-georgette-a-line-kurta/2095550/buy","Navy blue A-line kurta, has a round neck, three-quarter sleeves, flared hem","Georgette  Machine-wash"
"kurtas/aks/aks-women-cream-printed-straight-kurta/2094962/buy","Cream printed straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-yellow-printed-straight-kurta/2250069/buy","Yellow printed straight kurta, has a mandarin collar with a split V-neckline, short sleeves, a straight hem, and side slits","ViscoseMachine-wash cold"
"kurtas/aks/aks-women-blue--off-white-printed-straight-kurta/1951406/buy","Blue and off-white printed A-line kurta, has a mandarin collar with split V-neckline, three-quarter sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-olive-green--navy-blue-printed-anarkali-kurta/2262287/buy","Olive green and navy blue printed Anarkali kurta, has a round neck, sleeveless, flared hem, no slits","CottonMachine-wash cold"
"kurtas/aks/aks-black--beige-printed-anarkali-kurta/2082279/buy","Black and beige printed Anarkali kurta, has a round neck, three-quarter sleeves","CottonHand-wash"
"kurtas/aks/aks-women-yellow-solid-anarkali-kurta/2095442/buy","Yellow solid Anarkali kurta, has a v-neck, three-quarter sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-mustard-yellow-printed-angrakha-style-straight-kurta/2167351/buy","Mustard yellow printed straight kurta with woven design along the bodice, has a mandarin collar, three-quarter sleeves, Angrakha detail on the front, straight hem, side slits","Cotton and silk blendDry-clean"
"kurtas/aks/aks-women-navy-printed-tiered-anarkali-kurta/2167334/buy","Navy and golden printed tiered Anarkali kurta, has a round neck, three-quarter bell sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-coral-pink--white-floral-print-a-line-kurta/2287440/buy","Coral pink and white floral print A-line kurta, has a round neck, three-quarter sleeves, flared hem","Polyester crepeMachine-wash"
"kurtas/aks/aks-women-green-solid-straight-kurta/2127693/buy","Green solid straight kurta, has a square neck, short sleeves, straight hem, side slits","Crepe  Machine-wash"
"kurtas/aks/aks-women-brown--mustard-yellow-printed-anarkali-kurta/2287434/buy","Brown and mustard yellow Ajrak print Anarkali kurta, has a round neck, three-quarter sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-pink-yoke-design-anarkali-kurta/2448902/buy","Pink solid anarkali kurta, has a round neck, short sleeves, flared hem, no slits","Viscose rayonMachine-wash"
"kurtas/aks/aks-women-magenta-straight-kurta-with-printed-detail/2094959/buy","Magenta straight kurta with printed detail, has a keyhole neck, short sleeves, straight hem","Rayon  Machine-wash"
"kurtas/aks/aks-women-yellow--green-striped-a-line-kurta/1945109/buy","Yellow and green striped A-line kurta, has a mandarin collar, sleeveless, asymmetric hem, no slits, button closures on the front","Cotton  Machine-wash"
"kurtas/aks/aks-women-black--mustard-yellow-printed-straight-kurta/2448861/buy","Black and mustard yellow printed straight kurta, has a mandarin collar, short sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-red--beige-printed-a-line-kurta/2095532/buy","Red and beige printed A-line kurta, has a round neck, three-quarter sleeves, flared hem","Cotton Hand-wash"
"kurtas/aks/aks-women-yellow--pink-printed-a-line-kurta/2250056/buy","Yellow and pink printed A-line kurta, has a round neck, sleeveless, and an asymmetric hemline","100% rayonDry-clean"
"kurtas/aks/aks-women-blue--white-printed-a-line-kurta/2095531/buy","Blue and white printed A-line kurta, has a round neck, three-quarter sleeves, flared hem","Cotton Hand-wash"
"kurtas/aks/aks-women-mustard-yellow--maroon-printed-a-line-kurta/2250032/buy","Mustard yellow and maroon printed A-line kurta, has a round neck, three-quarter bell sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-navy--brown-printed-straight-kurta/1945089/buy","Navy and brown printed straight kurta, has a round neck, sleeveless, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-black--yellow-printed-a-line-kurta/1945103/buy","Black, yellow and beige printed A-line kurta, has a round neck, three-quarter sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-brown--peach-coloured-printed-a-line-kurta/2095044/buy","Brown and peach-coloured printed A-line kurta, has a round neck, three-quarter sleeves, flared hem, tie-up detail","Cotton  Machine-wash"
"kurtas/aks/aks-women-red--blue-printed-anarkali-kurta/1945094/buy","Red and blue printed Anarkali kurta, has a round neck, three-quarter sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-cream--green-printed-anarkali-kurta/2095454/buy","Cream and green printed Anarkali kurta, has a round neck, three-quarter sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-navy-blue-self-striped-straight-kurta/2024432/buy","Navy blue self-striped straight kurta, has a mandarin collar, button placket, sleeveless, curved hem, multiple slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-pink-printed-a-line-kurta/2095006/buy","Pink printed A-line kurta, has a round neck, sleeveless, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-olive-green--red-printed-a-line-kurta/2024451/buy","Olive green and red printed A-line kurta, has a mandarin collar, three-quarter sleeves, flared hem","Cotton  Machine-wash cold"
"kurtas/aks/aks-women-mustard-yellow-yoke-design-straight-kurta/2262332/buy","Mustard yellow yoke design straight kurta, has a stylised mandarin collar, short sleeves, straight hem, side slits","Viscose rayonMachine-wash"
"kurtas/aks/aks-women-mustard-yellow-fringed-straight-kurta/2111517/buy","Mustard yellow solid straight kurta with fringes, has a shirt collar, short sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-navy-blue-straight-kurta/1951415/buy","Navy solid straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","Viscose rayon  Machine-wash"
"kurtas/aks/aks-red-printed-cold-shoulder-kurta/2082380/buy","Red printed kurta, has a round neck, three quarter cold shoulder sleeves, side slits","Cotton  Hand-wash"
"kurtas/aks/aks-women-beige-printed-anarkali-kurta/1945076/buy","Beige printed Anarkali kurta, has a V-neck, short sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-mustard-yellow-printed-anarkali-kurta/2024452/buy","Mustard yellow printed Anarkali kurta, has a round neck, short sleeves, flared hem","Rayon Machine-wash"
"kurtas/aks/aks-women-green-floral-khari-print-anarkali-kurta/2382487/buy","Green and golden floral khari print Anarkali kurta, has a round neck, short sleeves, flared hem","Cotton Machine-wash"
"kurtas/aks/aks-women-beige--red-printed-a-line-kurta/1629135/buy","Beige and red printed a-line kurta, has a mandarin collar, three-quarter sleeves, flared hem","Cotton  Hand-wash"
"kurtas/aks/aks-women-navy--cream-coloured-yoke-design-straight-kurta/2249969/buy","Navy and cream-coloured yoke design straight kurta, has a round neck, short sleeves, straight hem, side slits","CottonDry-clean"
"kurtas/aks/aks-women-red-solid-straight-kurta/2094957/buy","Red solid straight kurta, has a shirt collar, a short mock button placket, three-quarter sleeves, multiple slits, and a straight hem","Cotton Machine-wash cold"
"kurtas/aks/aks-women-green-anarkali-kurta/2111417/buy","Green Anarkali kurta, has a round neck, short sleeves, flared hem","Viscose rayon  Dry-clean"
"kurtas/aks/aks-women-pink-printed-angrakha-style-straight-kurta/2167353/buy","Pink printed straight kurta with woven design along the bodice, has a mandarin collar, three-quarter sleeves, Angrakha detail on the front, straight hem, side slits","Cotton and silk blendDry-clean"
"kurtas/aks/aks-women-black--beige-printed-anarkali-kurta/2095460/buy","Black and beige printed Anarkali kurta, has amandarin collar with a split V-neckline, three-quarter sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-navy-blue--white-printed-anarkali-kurta/1951405/buy","Navy blue and white printed Anarkali kurta, has a round neck, three-quarter sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-white--pink-printed-anarkali-kurta/2095000/buy","White and pink printed Anarkali kurta, has a round neck, three-quarter sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-mustard-yellow--blue-printed-a-line-kurta-with-ethnic-jacket/2250062/buy","Mustard yellow and blue printed A-line kurta, has a round neck, three-quarter sleeves, flared hem, no slitsComes with a blue ethnic jacket","Cotton Machine-wash"
"kurtas/aks/aks-women-beige--navy-printed-layered-a-line-kurta/2094981/buy","Beige and navy printed layered A-line kurta, has a mandarin collar, three-quarter sleeves, and an asymmetric hem","Cotton Machine-wash cold"
"kurtas/aks/aks-women-blue--white-printed-a-line-kurta/2127712/buy","Blue and white printed A-line kurta, has a V-neck, three-quarter sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-blue--white-printed-anarkali-kurta/2463741/buy","Blue and white printed Anarkali kurta, has a mandarin collar, short sleeves, button placket, flared hem, no slits","Cotton Machine-wash"
"kurtas/aks/aks-women-green-printed-anarkali-kurta/2167382/buy","Green printed Anarkali kurta, has a round neck, sleeveless, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-navy--off-white-printed-straight-kurta/2463744/buy","Navy and off-white printed straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-black--white-printed-anarkali-kurta/2448901/buy","Black and white printed Anarkali kurta, has a stylised mandarin collar, three-quarter sleeves, curved flared hem, no slits","Cotton Machine-wash"
"kurtas/aks/aks-women-black-woven-design-a-line-kurta/2262301/buy","Black woven design A-line kurta, has a stylised mandarin collar with a split V-neckline, three-quarter sleeves, high-low hem, no slits","Cotton Machine-wash"
"kurtas/aks/aks-women-pink--yellow-printed-anarkali-kurta/2111391/buy","Pink and yellow printed Anarkali kurta, has a round neck, three-quarter sleeves, flared pleated hem, no slits","Cotton  Machine-wash cold"
"kurtas/aks/aks-women-red--black-printed-layered-straight-kurta/2262292/buy","Black and orange printed straight kurta, has a round neck, sleeveless, straight hem, side slitsComes with a red sheer layer that has a round neck, short sleeves and a pocket","Cotton  Machine-wash"
"kurtas/aks/aks-women-red--off-white-printed-anarkali-kurta/2024444/buy","Red and off-white printed Anarkali kurta, has a round neck, three-quarter sleeves, and a flared hem","Cotton Machine-wash cold"
"kurtas/aks/aks-women-multicoloured-woven-design-a-line-kurta/2249977/buy","Multicoloured woven design A-line kurta with Kantha-work, has a round neck, short sleeves, and a curved hem","CottonMachine-wash cold"
"kurtas/aks/aks-women-coffee-brown--off-white-printed-a-line-kurta/2250050/buy","Coffee brown and off-white printed A-line kurta, has a mandarin collar, a short mock button placket with a concealed hook-and-eye closure, short sleeves, and a flared hem","ViscoseDry-clean"
"kurtas/aks/aks-women-maroon-solid-a-line-kurta/2167350/buy","Maroon solid A-line kurta, has a mandarin collar, three-quarter sleeves, 2 pockets, flared hem","Matka SilkMachine-wash"
"kurtas/aks/aks-women-mustard-yellow-printed-straight-kurta/2287435/buy","Mustard yellow printed straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","Cotton Machine-wash"
"kurtas/aks/aks-women-green-embroidered-straight-kurta/2167400/buy","Green embroidered straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","Cotton and silk blendMachine-wash"
"kurtas/aks/aks-women-blue--green-printed-a-line-kurta/2111380/buy","Blue and green printed A-line kurta, has a mandarin collar with a split V-neckline, three-quarter sleeves, a full button placket, a straight hem, and multiple slits","Cotton Machine-wash cold"
"kurtas/aks/aks-women-navy-blue--white-printed-straight-kurta/2463734/buy","Navy and white printed straight kurta, has a round neck with cut-out detail, three-quarter sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-grey-solid-straight-kurta/2262328/buy","Grey solid straight kurta, has a round neck with tie-up detail, three-quarter bell sleeves, straight hem, side slits","ViscoseMachine-wash"
"kurtas/aks/aks-women-mustard-yellow--orange-printed-a-line-kurta/2448849/buy","Mustard yellow and orange printed A-line kurta, has a Peter Pan collar, short sleeves, 2 pocket, flared hem","ViscoseMachine-wash"
"kurtas/aks/aks-women-black-floral-print-a-line-kurta/2111423/buy","Black printed A-line kurta, has a mandarin collar, three-quarter sleeves, asymmetric hem, no slitsComes with an inner","Georgette  Dry-clean"
"kurtas/aks/aks-women-white-solid-a-line-kurta/1951411/buy","White solid A-line kurta, has a round neck, three-quarter sleeves, flared hem","Viscose rayon Machine-wash"
"kurtas/aks/aks-women-navy-blue-solid-straight-kurta/2448944/buy","Navy Blue solid straight kurta with embroidered detail, has a round neck, short sleeves, straight hem, side slits","Viscose rayonMachine-wash"
"kurtas/aks/aks-women-black--off-white-printed-anarkali-kurta/2493398/buy","Black and off-white printed Anarkali kurta, has a round neck, three-quarter sleeves, flared hem, no slits","Cotton Machine-wash"
"kurtas/aks/aks-women-peach-coloured-solid-straight-kurta/2250075/buy","Peach-Coloured solid straight kurta with lace-up detail, has a round neck, three-quarter bell sleeves, straight hem, side slits","Viscose Rayon  Machine-wash"
"kurtas/aks/aks-women-blue--orange-printed-anarkali-kurta/2095091/buy","Blue and orange printed Anarkali kurta, has a round neck, three-quarter sleeves, flared hem","Cotton Machine-wash"
"kurtas/aks/aks-women-beige--red-printed-a-line-kurta/2111370/buy","Beige, red and black printed A-line kurta, has a stylised mandarin collar, three-quarter sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-beige-printed-anarkali-kurta/2095491/buy","Beige printed Anarkali kurta, has a keyhole neck, three quarter sleeves, flared hem","CottonMachine-wash"
"kurtas/aks/aks-women-off-white--grey-striped-a-line-kurta/2167360/buy","Off-white and grey striped A-line kurta, has a stylised mandarin collar, short sleeves, curved hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-blue--white-woven-design-a-line-kurta/2448900/buy","Blue and white woven design A-line kurta, has a mandarin collar, three-quarter sleeves, flared hem, multiple slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-brown-linen-straight-kurta/2095476/buy","Brown solid straight kurta, has a shirt collar, three-quarter sleeves, straight hem, side slits","Linen  Machine-wash"
"kurtas/aks/aks-women-mustard-yellow--black-printed-straight-kurta/2287438/buy","Mustard yellow and black printed straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-black-printed-anarkali-kurta/2095493/buy","Black printed Anarkali kurta, has a round neck, three-quarter sleeves, flared hem","Cotton  Hand-wash"
"kurtas/aks/aks-women-pink--green-printed-layered-a-line-kurta/2095512/buy","Pink and green printed A-line kurta with layered detail, has a round neck, short sleeves, asymmetrical hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-orange-printed-anarkali-kurta/2167331/buy","Orange printed Anarkali kurta, has a round neck, three-quarter sleeves, flared hem","CottonMachine-wash"
"kurtas/aks/aks-women-yellow-patterned-anarkali-kurta/2382478/buy","Yellow patterned Anarkali kurta with a tie-up detail, has a round neck, three-quarter sleeves, flared hem, no slits","Chanderi Silk  Machine-wash"
"kurtas/aks/aks-women-red-printed-anarkali-kurta/2095093/buy","Red printed Anarkali kurta, has a round neck, three-quarter sleeves, flared hem, front slit","Cotton  Machine-wash"
"kurtas/aks/aks-women-white--grey-printed-a-line-kurta/2448935/buy","White and grey printed A-line kurta, has a round neck, a short mock placket with bauble bead detail, short sleeves, and a flared hem","CottonMachine-wash cold"
"kurtas/aks/aks-white--navy-printed-anarkali-kurta/2082343/buy","White and navy printed Anarkali kurta, has a mandarin collar, sleeveless, straight hem","Cotton  Hand-wash"
